group_id	#_items_in_group	lo_value	FDR
PFN1	10	6.4938e-01	1.000000
CDCA5	10	6.4944e-01	1.000000
MUSK	10	6.4960e-01	1.000000
ZNF266	10	6.4970e-01	1.000000
ZNF586	10	6.4976e-01	1.000000
GCKR	10	6.4981e-01	1.000000
TBX6	10	6.4986e-01	1.000000
MNF1	10	6.4992e-01	1.000000
LFNG	10	6.5023e-01	1.000000
BDH1	10	6.5029e-01	1.000000
GLI2	10	6.5034e-01	1.000000
USP11	10	6.5050e-01	1.000000
SPAG17	10	6.5098e-01	1.000000
NFIX	10	6.5124e-01	1.000000
SEPT8	10	6.5156e-01	1.000000
TAL1	10	6.5167e-01	1.000000
TMEM131	10	6.5182e-01	1.000000
TMEM126B	10	6.5188e-01	1.000000
C11orf21	10	6.5193e-01	1.000000
POM121C	10	6.5214e-01	1.000000
NOP14	10	6.5225e-01	1.000000
FAM206A	10	6.5235e-01	1.000000
CENPF	10	6.5246e-01	1.000000
SAMSN1	10	6.5272e-01	1.000000
TUBGCP6	10	6.5278e-01	1.000000
PPT1	10	6.5288e-01	1.000000
KDR	10	6.5299e-01	1.000000
USH1C	10	6.5304e-01	1.000000
XPO5	10	6.5314e-01	1.000000
HMGN4	10	6.5325e-01	1.000000
STK17A	10	6.5388e-01	1.000000
PRPF6	10	6.5393e-01	1.000000
FAM3A	10	6.5420e-01	1.000000
SEBOX	10	6.5457e-01	1.000000
RFX6	10	6.5488e-01	1.000000
OTP	10	6.5499e-01	1.000000
FOXL2	10	6.5509e-01	1.000000
CETN2	10	6.5514e-01	1.000000
NKX2-3	10	6.5540e-01	1.000000
ZNF135	10	6.5582e-01	1.000000
MMS22L	10	6.5588e-01	1.000000
RFXANK	10	6.5614e-01	1.000000
PRKCQ	10	6.5629e-01	1.000000
CLOCK	10	6.5635e-01	1.000000
TMOD1	10	6.5650e-01	1.000000
ZNF18	10	6.5661e-01	1.000000
FANCA	10	6.5666e-01	1.000000
KRT7	10	6.5676e-01	1.000000
SERTAD3	10	6.5697e-01	1.000000
SIT1	10	6.5713e-01	1.000000
ZNF335	10	6.5723e-01	1.000000
MAP3K2	10	6.5734e-01	1.000000
FAM189A1	10	6.5744e-01	1.000000
HMGN3	10	6.5760e-01	1.000000
MTA1	10	6.5765e-01	1.000000
HORMAD1	10	6.5822e-01	1.000000
FAM57B	10	6.5828e-01	1.000000
ZBTB14	10	6.5859e-01	1.000000
KIAA0513	10	6.5880e-01	1.000000
ASPA	10	6.5937e-01	1.000000
FAM19A5	10	6.5942e-01	1.000000
C17orf59	10	6.5978e-01	1.000000
TMEM139	10	6.5983e-01	1.000000
SYCP3	10	6.6009e-01	1.000000
CCDC147	10	6.6020e-01	1.000000
TEAD3	10	6.6040e-01	1.000000
MAP4K5	10	6.6045e-01	1.000000
ZSWIM6	10	6.6061e-01	1.000000
ARID3B	10	6.6102e-01	1.000000
TMEM160	10	6.6123e-01	1.000000
FAM46A	10	6.6133e-01	1.000000
TMF1	10	6.6149e-01	1.000000
PSMC6	10	6.6164e-01	1.000000
HOXD10	10	6.6174e-01	1.000000
NPEPPS	10	6.6180e-01	1.000000
MARK2	10	6.6185e-01	1.000000
TGFB3	10	6.6190e-01	1.000000
GTF3C6	10	6.6211e-01	1.000000
SHOX2	10	6.6221e-01	1.000000
ADAD1	10	6.6226e-01	1.000000
TEAD2	10	6.6231e-01	1.000000
CD3EAP	10	6.6236e-01	1.000000
SMARCAD1	10	6.6241e-01	1.000000
APPL1	10	6.6247e-01	1.000000
C19orf54	10	6.6252e-01	1.000000
FOXN1	10	6.6257e-01	1.000000
TRIM66	10	6.6267e-01	1.000000
SERGEF	10	6.6298e-01	1.000000
MUSTN1	10	6.6313e-01	1.000000
RCAN1	10	6.6324e-01	1.000000
FAM65A	10	6.6329e-01	1.000000
ZGPAT	10	6.6336e-01	1.000000
UBOX5	10	6.6344e-01	1.000000
KANSL1	10	6.6349e-01	1.000000
B9D2	10	6.6390e-01	1.000000
ZNF653	10	6.6395e-01	1.000000
CGGBP1	10	6.6411e-01	1.000000
TTYH1	10	6.6416e-01	1.000000
LIG1	10	6.6424e-01	1.000000
C22orf29	10	6.6457e-01	1.000000
ALPK2	10	6.6462e-01	1.000000
FGD1	10	6.6480e-01	1.000000
DST	10	6.6503e-01	1.000000
C5orf22	10	6.6508e-01	1.000000
NPAT	10	6.6528e-01	1.000000
RANBP9	10	6.6544e-01	1.000000
SYNE4	10	6.6564e-01	1.000000
PTPRH	10	6.6600e-01	1.000000
TAOK1	10	6.6605e-01	1.000000
UBE3C	10	6.6630e-01	1.000000
CRY2	10	6.6656e-01	1.000000
PDLIM2	10	6.6666e-01	1.000000
HOXC12	10	6.6691e-01	1.000000
ZNF680	10	6.6699e-01	1.000000
CCDC174	10	6.6699e-01	1.000000
PNKP	10	6.6707e-01	1.000000
CCDC40	10	6.6712e-01	1.000000
U2AF1L4	10	6.6732e-01	1.000000
GATAD2B	10	6.6757e-01	1.000000
ZNF839	10	6.6773e-01	1.000000
FIZ1	10	6.6788e-01	1.000000
ZNF816	10	6.6798e-01	1.000000
FOXA1	10	6.6803e-01	1.000000
RAB11FIP3	10	6.6818e-01	1.000000
TRA2B	10	6.6838e-01	1.000000
SQSTM1	10	6.6854e-01	1.000000
C11orf24	10	6.6864e-01	1.000000
CCDC159	10	6.6869e-01	1.000000
MAPK8	10	6.6884e-01	1.000000
C7orf41	10	6.6919e-01	1.000000
VAX2	10	6.6929e-01	1.000000
ROGDI	10	6.6935e-01	1.000000
C5orf34	10	6.6955e-01	1.000000
SLC25A26	10	6.7081e-01	1.000000
GOLIM4	10	6.7091e-01	1.000000
MAP3K15	10	6.7101e-01	1.000000
HOXC4	10	6.7126e-01	1.000000
CGRRF1	10	6.7131e-01	1.000000
ROS1	10	6.7136e-01	1.000000
KIAA1199	10	6.7146e-01	1.000000
TMEM98	10	6.7161e-01	1.000000
TRIP11	10	6.7166e-01	1.000000
FAM179B	10	6.7171e-01	1.000000
C10orf32	10	6.7181e-01	1.000000
PAX2	10	6.7211e-01	1.000000
RHOC	10	6.7236e-01	1.000000
SORBS3	10	6.7246e-01	1.000000
CST3	10	6.7256e-01	1.000000
DND1	10	6.7261e-01	1.000000
ZC3H12D	10	6.7276e-01	1.000000
RHNO1	10	6.7291e-01	1.000000
PAK6	10	6.7296e-01	1.000000
CCPG1	10	6.7301e-01	1.000000
URB2	10	6.7311e-01	1.000000
SMC5	10	6.7326e-01	1.000000
ZNF114	10	6.7331e-01	1.000000
ZSWIM1	10	6.7346e-01	1.000000
FAM110D	10	6.7361e-01	1.000000
CDC5L	10	6.7391e-01	1.000000
TOP3B	10	6.7396e-01	1.000000
USP33	10	6.7411e-01	1.000000
NUDCD1	10	6.7421e-01	1.000000
PDZD2	10	6.7431e-01	1.000000
DSTYK	10	6.7446e-01	1.000000
IARS	10	6.7476e-01	1.000000
PKP1	10	6.7481e-01	1.000000
TRIM35	10	6.7486e-01	1.000000
NACAD	10	6.7531e-01	1.000000
EIF3K	10	6.7535e-01	1.000000
UNC50	10	6.7550e-01	1.000000
YARS	10	6.7570e-01	1.000000
C22orf31	10	6.7585e-01	1.000000
IFT46	10	6.7610e-01	1.000000
C7orf55	10	6.7615e-01	1.000000
C1orf86	10	6.7620e-01	1.000000
CABLES2	10	6.7625e-01	1.000000
LY6K	10	6.7640e-01	1.000000
CCDC64B	10	6.7654e-01	1.000000
DUXA	10	6.7659e-01	1.000000
SRCAP	10	6.7667e-01	1.000000
SAP30BP	10	6.7699e-01	1.000000
ERF	10	6.7709e-01	1.000000
TMEM170A	10	6.7714e-01	1.000000
WDR81	10	6.7719e-01	1.000000
FAM160A2	10	6.7729e-01	1.000000
CREB3L4	10	6.7734e-01	1.000000
NREP	10	6.7743e-01	1.000000
NUP133	10	6.7748e-01	1.000000
ADK	10	6.7753e-01	1.000000
ID3	10	6.7761e-01	1.000000
SMARCA5	10	6.7768e-01	1.000000
BORA	10	6.7778e-01	1.000000
NTRK3	10	6.7788e-01	1.000000
IDH3G	10	6.7793e-01	1.000000
PLCB4	10	6.7798e-01	1.000000
C9orf72	10	6.7827e-01	1.000000
ARL4D	10	6.7867e-01	1.000000
FAM194A	10	6.7872e-01	1.000000
REXO1	10	6.7877e-01	1.000000
FAM193B	10	6.7911e-01	1.000000
UBE2D2	10	6.7921e-01	1.000000
CCNJ	10	6.7926e-01	1.000000
ZFP37	10	6.7931e-01	1.000000
MSI1	10	6.7936e-01	1.000000
MAP3K6	10	6.7980e-01	1.000000
ANKRD6	10	6.8009e-01	1.000000
WDR86	10	6.8063e-01	1.000000
KIAA1407	10	6.8068e-01	1.000000
FAN1	10	6.8073e-01	1.000000
KPNA3	10	6.8107e-01	1.000000
ZBTB8A	10	6.8117e-01	1.000000
HEPACAM	10	6.8127e-01	1.000000
EPHA10	10	6.8141e-01	1.000000
ZNF462	10	6.8146e-01	1.000000
KRT8	10	6.8161e-01	1.000000
MCM3AP	10	6.8175e-01	1.000000
ZNF645	10	6.8185e-01	1.000000
C12orf65	10	6.8190e-01	1.000000
ERBB3	10	6.8200e-01	1.000000
HIPK3	10	6.8205e-01	1.000000
TMEM255B	10	6.8210e-01	1.000000
ZDHHC8	10	6.8214e-01	1.000000
TFIP11	10	6.8234e-01	1.000000
ZNF263	10	6.8244e-01	1.000000
NR0B1	10	6.8297e-01	1.000000
C6orf132	10	6.8302e-01	1.000000
FAM171A1	10	6.8317e-01	1.000000
SNAPIN	10	6.8321e-01	1.000000
SOX17	10	6.8326e-01	1.000000
PEX1	10	6.8331e-01	1.000000
APLP2	10	6.8336e-01	1.000000
TMEM91	10	6.8341e-01	1.000000
KIF22	10	6.8351e-01	1.000000
TUBB4B	10	6.8380e-01	1.000000
S100A12	10	6.8389e-01	1.000000
FOXG1	10	6.8394e-01	1.000000
MAPKAPK3	10	6.8399e-01	1.000000
ZNF516	10	6.8418e-01	1.000000
CA9	10	6.8438e-01	1.000000
UHMK1	10	6.8443e-01	1.000000
ZNF536	10	6.8481e-01	1.000000
PIP4K2C	10	6.8496e-01	1.000000
NOSIP	10	6.8510e-01	1.000000
TMEM66	10	6.8554e-01	1.000000
MUL1	10	6.8564e-01	1.000000
SMARCE1	10	6.8568e-01	1.000000
GATA6	10	6.8592e-01	1.000000
VPS36	10	6.8602e-01	1.000000
C9orf117	10	6.8607e-01	1.000000
HOXB13	10	6.8621e-01	1.000000
ZBTB46	10	6.8655e-01	1.000000
PPP1R13L	10	6.8694e-01	1.000000
C1orf101	10	6.8703e-01	1.000000
PTH1R	10	6.8708e-01	1.000000
CCDC18	10	6.8732e-01	1.000000
WDR76	10	6.8737e-01	1.000000
SLC5A5	10	6.8746e-01	1.000000
ERBB4	10	6.8766e-01	1.000000
C14orf1	10	6.8775e-01	1.000000
GEM	10	6.8780e-01	1.000000
SUN2	10	6.8785e-01	1.000000
TRADD	10	6.8813e-01	1.000000
C17orf104	10	6.8818e-01	1.000000
FAM47C	10	6.8828e-01	1.000000
ZNF467	10	6.8842e-01	1.000000
C15orf60	10	6.8861e-01	1.000000
ZNF623	10	6.8866e-01	1.000000
PDS5A	10	6.8880e-01	1.000000
NCKIPSD	10	6.8895e-01	1.000000
TNKS2	10	6.8986e-01	1.000000
USB1	10	6.9014e-01	1.000000
FAM107B	10	6.9019e-01	1.000000
CDC14A	10	6.9024e-01	1.000000
RNASEL	10	6.9028e-01	1.000000
FAM13B	10	6.9047e-01	1.000000
SMAD4	10	6.9069e-01	1.000000
PSMD8	10	6.9095e-01	1.000000
ZNF480	10	6.9157e-01	1.000000
HNRNPUL2	10	6.9166e-01	1.000000
FEV	10	6.9171e-01	1.000000
PRKCE	10	6.9176e-01	1.000000
TSSK6	10	6.9214e-01	1.000000
LOXL3	10	6.9242e-01	1.000000
MIER3	10	6.9284e-01	1.000000
ZNF750	10	6.9294e-01	1.000000
FAM180A	10	6.9308e-01	1.000000
SON	10	6.9313e-01	1.000000
KIAA0141	10	6.9318e-01	1.000000
KDM3B	10	6.9365e-01	1.000000
PAPOLA	10	6.9384e-01	1.000000
TDP2	10	6.9388e-01	1.000000
E4F1	10	6.9398e-01	1.000000
STK19	10	6.9402e-01	1.000000
CCDC54	10	6.9407e-01	1.000000
PARP3	10	6.9412e-01	1.000000
SCAI	10	6.9417e-01	1.000000
C9orf3	10	6.9435e-01	1.000000
DNTTIP2	10	6.9440e-01	1.000000
UPF3B	10	6.9445e-01	1.000000
WNK1	10	6.9464e-01	1.000000
PIWIL3	10	6.9473e-01	1.000000
RORB	10	6.9482e-01	1.000000
DNPH1	10	6.9506e-01	1.000000
FAM186B	10	6.9511e-01	1.000000
ELP3	10	6.9557e-01	1.000000
MED12L	10	6.9576e-01	1.000000
C8orf47	10	6.9600e-01	1.000000
C9orf24	10	6.9604e-01	1.000000
ZCCHC18	10	6.9614e-01	1.000000
TMEM128	10	6.9632e-01	1.000000
C15orf61	10	6.9637e-01	1.000000
ALKBH4	10	6.9665e-01	1.000000
MIER1	10	6.9679e-01	1.000000
ZNF90	10	6.9698e-01	1.000000
PAWR	10	6.9702e-01	1.000000
DTL	10	6.9707e-01	1.000000
PIR	10	6.9721e-01	1.000000
PHF8	10	6.9730e-01	1.000000
ASF1A	10	6.9754e-01	1.000000
PDK3	10	6.9796e-01	1.000000
TOR1A	10	6.9800e-01	1.000000
MYOG	10	6.9810e-01	1.000000
MTAP	10	6.9824e-01	1.000000
AKIRIN2	10	6.9833e-01	1.000000
CRYGD	10	6.9842e-01	1.000000
INTS5	10	6.9847e-01	1.000000
ALG2	10	6.9865e-01	1.000000
AKAP8	10	6.9875e-01	1.000000
FRK	10	6.9884e-01	1.000000
MBTD1	10	6.9889e-01	1.000000
SCAPER	10	6.9898e-01	1.000000
C17orf107	10	6.9903e-01	1.000000
FOXN3	10	6.9940e-01	1.000000
ABHD14B	10	6.9958e-01	1.000000
LPIN1	10	6.9972e-01	1.000000
CXADR	10	6.9986e-01	1.000000
FOXQ1	10	6.9991e-01	1.000000
JUN	10	6.9995e-01	1.000000
PKN1	10	7.0014e-01	1.000000
PPP3CA	10	7.0032e-01	1.000000
FAM207A	10	7.0041e-01	1.000000
CENPJ	10	7.0046e-01	1.000000
TARBP2	10	7.0060e-01	1.000000
SART3	10	7.0065e-01	1.000000
C17orf53	10	7.0083e-01	1.000000
PRPF19	10	7.0088e-01	1.000000
TBX2	10	7.0101e-01	1.000000
C17orf85	10	7.0115e-01	1.000000
PHAX	10	7.0134e-01	1.000000
OVOL3	10	7.0138e-01	1.000000
CDC123	10	7.0148e-01	1.000000
UTP14C	10	7.0157e-01	1.000000
C10orf68	10	7.0161e-01	1.000000
TIGD6	10	7.0203e-01	1.000000
SOX11	10	7.0217e-01	1.000000
KIAA1598	10	7.0249e-01	1.000000
VPS37A	10	7.0262e-01	1.000000
TEC	10	7.0267e-01	1.000000
APOBEC3B	10	7.0276e-01	1.000000
TMEM107	10	7.0285e-01	1.000000
ZW10	10	7.0317e-01	1.000000
TFAP2A	10	7.0327e-01	1.000000
RCL1	10	7.0331e-01	1.000000
MVB12A	10	7.0350e-01	1.000000
PTBP3	10	7.0359e-01	1.000000
FOXC1	10	7.0363e-01	1.000000
C10orf137	10	7.0372e-01	1.000000
C8orf58	10	7.0377e-01	1.000000
SPC25	10	7.0391e-01	1.000000
FAM53C	10	7.0418e-01	1.000000
TRIM24	10	7.0423e-01	1.000000
CDC25C	10	7.0436e-01	1.000000
REL	10	7.0441e-01	1.000000
PBK	10	7.0446e-01	1.000000
SLIRP	10	7.0455e-01	1.000000
ADPRHL2	10	7.0468e-01	1.000000
SAP30L	10	7.0473e-01	1.000000
NABP1	10	7.0477e-01	1.000000
RAB8A	10	7.0487e-01	1.000000
PNN	10	7.0509e-01	1.000000
RELB	10	7.0516e-01	1.000000
KIAA0020	10	7.0532e-01	1.000000
DSCR6	10	7.0550e-01	1.000000
STAG1	10	7.0564e-01	1.000000
NHLRC1	10	7.0578e-01	1.000000
MLX	10	7.0591e-01	1.000000
ADH7	10	7.0628e-01	1.000000
C6orf48	10	7.0637e-01	1.000000
BET1L	10	7.0646e-01	1.000000
RPF1	10	7.0673e-01	1.000000
DDX46	10	7.0687e-01	1.000000
CAMK2A	10	7.0691e-01	1.000000
CETN3	10	7.0696e-01	1.000000
CDYL2	10	7.0705e-01	1.000000
EP400	10	7.0718e-01	1.000000
BRD8	10	7.0736e-01	1.000000
AGL	10	7.0741e-01	1.000000
RPL39L	5	7.0743e-01	1.000000
APP	10	7.0759e-01	1.000000
YY2	10	7.0777e-01	1.000000
FAM227B	10	7.0791e-01	1.000000
C16orf11	10	7.0804e-01	1.000000
TMEM214	10	7.0809e-01	1.000000
BLZF1	10	7.0813e-01	1.000000
TACC1	10	7.0818e-01	1.000000
MOCS1	10	7.0822e-01	1.000000
NFIB	10	7.0831e-01	1.000000
FBXW5	10	7.0849e-01	1.000000
TBL1XR1	10	7.0858e-01	1.000000
TMEM178A	10	7.0867e-01	1.000000
HEYL	10	7.0876e-01	1.000000
ZNF333	10	7.0881e-01	1.000000
OVOL2	10	7.0885e-01	1.000000
MLLT3	10	7.0899e-01	1.000000
SIPA1	10	7.0917e-01	1.000000
IRAK1	10	7.0921e-01	1.000000
ATOH8	10	7.0926e-01	1.000000
CCDC69	10	7.0939e-01	1.000000
CCDC104	10	7.0948e-01	1.000000
UCHL3	10	7.0953e-01	1.000000
TCF7L2	10	7.0966e-01	1.000000
PARG	10	7.0971e-01	1.000000
RSPO1	10	7.0975e-01	1.000000
SYNE1	10	7.0980e-01	1.000000
ADARB1	10	7.1020e-01	1.000000
ZCCHC11	10	7.1034e-01	1.000000
CASP9	10	7.1042e-01	1.000000
FAM120AOS	10	7.1056e-01	1.000000
FAM63B	10	7.1060e-01	1.000000
SNW1	10	7.1074e-01	1.000000
IRF5	10	7.1083e-01	1.000000
EYA3	10	7.1087e-01	1.000000
JMY	10	7.1127e-01	1.000000
HARBI1	10	7.1141e-01	1.000000
BRAT1	10	7.1145e-01	1.000000
ASZ1	10	7.1168e-01	1.000000
TMEM134	10	7.1181e-01	1.000000
SNUPN	10	7.1194e-01	1.000000
KIAA0247	10	7.1203e-01	1.000000
TSC22D3	10	7.1217e-01	1.000000
ECSIT	10	7.1223e-01	1.000000
PPP1R9B	10	7.1275e-01	1.000000
C11orf85	10	7.1279e-01	1.000000
HNMT	10	7.1288e-01	1.000000
ADRB1	10	7.1297e-01	1.000000
VGLL2	10	7.1324e-01	1.000000
ZNF300	10	7.1332e-01	1.000000
CIB1	10	7.1350e-01	1.000000
HIST1H1E	10	7.1363e-01	1.000000
PSMA4	10	7.1377e-01	1.000000
GRWD1	10	7.1381e-01	1.000000
MEX3B	10	7.1390e-01	1.000000
RBBP9	10	7.1395e-01	1.000000
C8orf76	10	7.1412e-01	1.000000
RDM1	10	7.1426e-01	1.000000
UPF3A	10	7.1443e-01	1.000000
CRYAA	10	7.1452e-01	1.000000
ZNF587B	10	7.1470e-01	1.000000
C10orf25	10	7.1474e-01	1.000000
TRIM7	10	7.1479e-01	1.000000
FOXL1	10	7.1483e-01	1.000000
POLR2A	10	7.1505e-01	1.000000
FGFR4	10	7.1510e-01	1.000000
FAM171A2	10	7.1518e-01	1.000000
DHX32	10	7.1523e-01	1.000000
TERF2IP	10	7.1527e-01	1.000000
ZCCHC14	10	7.1545e-01	1.000000
RPS27	14	7.1555e-01	1.000000
RB1CC1	10	7.1558e-01	1.000000
C2orf43	10	7.1567e-01	1.000000
KIF18B	10	7.1589e-01	1.000000
PURA	10	7.1642e-01	1.000000
MYT1	10	7.1668e-01	1.000000
C11orf53	10	7.1677e-01	1.000000
INHBA	10	7.1708e-01	1.000000
SH2D4A	10	7.1716e-01	1.000000
ECT2	10	7.1721e-01	1.000000
MEIS3	10	7.1725e-01	1.000000
ZNF433	10	7.1765e-01	1.000000
KIAA1462	10	7.1787e-01	1.000000
MRPL40	10	7.1791e-01	1.000000
RSPH1	10	7.1800e-01	1.000000
DAB2	10	7.1804e-01	1.000000
OTUD7B	10	7.1817e-01	1.000000
NME1	10	7.1822e-01	1.000000
TMEM251	10	7.1826e-01	1.000000
JAG2	10	7.1830e-01	1.000000
HRH1	10	7.1835e-01	1.000000
ASF1B	10	7.1861e-01	1.000000
ELL2	10	7.1870e-01	1.000000
ACVR2B	10	7.1883e-01	1.000000
CCDC96	10	7.1909e-01	1.000000
MEF2B	10	7.1913e-01	1.000000
FAM111B	10	7.1952e-01	1.000000
CRTC3	10	7.1970e-01	1.000000
C2orf76	10	7.1983e-01	1.000000
TMEM59	10	7.1992e-01	1.000000
PSME1	10	7.2005e-01	1.000000
ZNF177	10	7.2009e-01	1.000000
TEAD4	10	7.2013e-01	1.000000
ORC2	10	7.2018e-01	1.000000
ZBTB45	10	7.2022e-01	1.000000
DUSP18	10	7.2052e-01	1.000000
NUP54	10	7.2061e-01	1.000000
ZNF268	10	7.2122e-01	1.000000
CXorf66	10	7.2126e-01	1.000000
SLC35F6	10	7.2148e-01	1.000000
TMEM87A	10	7.2152e-01	1.000000
WDR74	10	7.2161e-01	1.000000
PRDM6	10	7.2174e-01	1.000000
ARID3C	10	7.2208e-01	1.000000
AURKB	10	7.2213e-01	1.000000
RPS6KA4	10	7.2217e-01	1.000000
TMEM50B	10	7.2230e-01	1.000000
CDK14	10	7.2234e-01	1.000000
SYNPO2	10	7.2238e-01	1.000000
DAZAP1	10	7.2260e-01	1.000000
NUPL2	10	7.2264e-01	1.000000
DDX24	10	7.2269e-01	1.000000
PPP1R1C	10	7.2277e-01	1.000000
PURB	10	7.2286e-01	1.000000
THRA	10	7.2307e-01	1.000000
TOR1AIP1	10	7.2355e-01	1.000000
TRNP1	10	7.2368e-01	1.000000
C6orf99	10	7.2372e-01	1.000000
PSEN2	10	7.2419e-01	1.000000
PRKACG	10	7.2428e-01	1.000000
ZNF175	10	7.2445e-01	1.000000
PRKAR2B	10	7.2453e-01	1.000000
C20orf194	10	7.2458e-01	1.000000
C1orf87	10	7.2483e-01	1.000000
CXorf27	10	7.2505e-01	1.000000
EZH1	10	7.2509e-01	1.000000
TMEM155	10	7.2518e-01	1.000000
PDK1	10	7.2552e-01	1.000000
CELF4	10	7.2565e-01	1.000000
INTS12	10	7.2569e-01	1.000000
WDR72	10	7.2577e-01	1.000000
POLDIP2	10	7.2599e-01	1.000000
FOXJ1	10	7.2603e-01	1.000000
SP9	10	7.2622e-01	1.000000
NT5C	10	7.2671e-01	1.000000
TMEM37	10	7.2680e-01	1.000000
ZMYND12	10	7.2697e-01	1.000000
C2orf73	10	7.2714e-01	1.000000
PLCB1	10	7.2731e-01	1.000000
ZDHHC23	10	7.2786e-01	1.000000
TMEM74B	10	7.2790e-01	1.000000
NFYA	10	7.2798e-01	1.000000
BCAS2	10	7.2811e-01	1.000000
MED15	10	7.2818e-01	1.000000
NARF	10	7.2824e-01	1.000000
ZNF140	10	7.2837e-01	1.000000
CDKN2B	10	7.2845e-01	1.000000
C4orf27	10	7.2858e-01	1.000000
OLA1	10	7.2879e-01	1.000000
MCM8	10	7.2891e-01	1.000000
TRIM27	10	7.2900e-01	1.000000
DGCR6L	10	7.2908e-01	1.000000
CNTRL	10	7.2921e-01	1.000000
NPR1	10	7.2929e-01	1.000000
PLK5	10	7.2934e-01	1.000000
MMS19	10	7.2942e-01	1.000000
FAM120B	10	7.2946e-01	1.000000
ZXDA	10	7.2955e-01	1.000000
RAD1	10	7.2959e-01	1.000000
ZNF506	10	7.2988e-01	1.000000
RSBN1L	10	7.2993e-01	1.000000
ZNF707	10	7.3001e-01	1.000000
UAP1	10	7.3005e-01	1.000000
SRPK2	10	7.3045e-01	1.000000
WWTR1	10	7.3045e-01	1.000000
ZNF862	10	7.3068e-01	1.000000
NEK4	10	7.3085e-01	1.000000
CDK2	10	7.3098e-01	1.000000
OGFOD1	10	7.3110e-01	1.000000
CBS	10	7.3119e-01	1.000000
TMEM132E	10	7.3127e-01	1.000000
CSRP2BP	10	7.3131e-01	1.000000
ZNF697	10	7.3135e-01	1.000000
GMNN	10	7.3140e-01	1.000000
C11orf31	10	7.3148e-01	1.000000
POLI	10	7.3165e-01	1.000000
DAG1	10	7.3181e-01	1.000000
BTD	10	7.3190e-01	1.000000
ZC3HC1	10	7.3198e-01	1.000000
FOSL2	10	7.3219e-01	1.000000
HAUS6	10	7.3223e-01	1.000000
ZC2HC1A	10	7.3227e-01	1.000000
ZNF431	10	7.3252e-01	1.000000
NEK7	10	7.3273e-01	1.000000
HSPA9	10	7.3290e-01	1.000000
OTX1	10	7.3307e-01	1.000000
TINF2	10	7.3311e-01	1.000000
C5orf38	10	7.3319e-01	1.000000
RAD18	10	7.3323e-01	1.000000
PRPF8	10	7.3336e-01	1.000000
KLHL41	10	7.3357e-01	1.000000
C1orf177	10	7.3361e-01	1.000000
TCF19	10	7.3373e-01	1.000000
RNF6	10	7.3386e-01	1.000000
ZNF45	10	7.3394e-01	1.000000
DIEXF	10	7.3406e-01	1.000000
HIST1H2AB	10	7.3427e-01	1.000000
PCBD1	10	7.3431e-01	1.000000
FAS	10	7.3444e-01	1.000000
MAGEC2	10	7.3460e-01	1.000000
TIA1	10	7.3464e-01	1.000000
NPAS3	10	7.3485e-01	1.000000
PHC1	10	7.3489e-01	1.000000
ARAP1	10	7.3518e-01	1.000000
SETBP1	10	7.3522e-01	1.000000
HDAC11	10	7.3535e-01	1.000000
CEP76	10	7.3555e-01	1.000000
RPS6KA1	10	7.3584e-01	1.000000
FAM104A	10	7.3588e-01	1.000000
TMEM145	10	7.3593e-01	1.000000
RGS17	10	7.3597e-01	1.000000
C1orf100	10	7.3601e-01	1.000000
MGST2	10	7.3621e-01	1.000000
MBD4	10	7.3630e-01	1.000000
ADRBK2	10	7.3638e-01	1.000000
EHMT2	10	7.3654e-01	1.000000
SHPRH	10	7.3667e-01	1.000000
C17orf82	10	7.3679e-01	1.000000
C2orf15	10	7.3691e-01	1.000000
ZNF77	10	7.3696e-01	1.000000
DCLRE1C	10	7.3704e-01	1.000000
CASP2	10	7.3708e-01	1.000000
ZFPL1	10	7.3732e-01	1.000000
RPL10L	36	7.3738e-01	1.000000
NOL11	10	7.3745e-01	1.000000
ZNF280D	10	7.3749e-01	1.000000
TMEM258	10	7.3765e-01	1.000000
C1orf95	10	7.3778e-01	1.000000
ZBTB33	10	7.3802e-01	1.000000
SP140L	10	7.3810e-01	1.000000
RFWD2	10	7.3819e-01	1.000000
PREP	10	7.3823e-01	1.000000
ZNF197	10	7.3827e-01	1.000000
CENPH	10	7.3847e-01	1.000000
UBQLN1	10	7.3851e-01	1.000000
POLR1A	10	7.3878e-01	1.000000
HIP1	10	7.3892e-01	1.000000
HTATIP2	10	7.3933e-01	1.000000
C4orf36	10	7.3945e-01	1.000000
HINT1	10	7.3990e-01	1.000000
PIK3CB	10	7.3994e-01	1.000000
NEK8	10	7.4010e-01	1.000000
DUSP16	10	7.4022e-01	1.000000
TCF21	10	7.4031e-01	1.000000
AKT2	10	7.4035e-01	1.000000
TRPC7	10	7.4055e-01	1.000000
ZKSCAN3	10	7.4071e-01	1.000000
FOPNL	10	7.4091e-01	1.000000
HSPA2	10	7.4108e-01	1.000000
SUPT7L	10	7.4116e-01	1.000000
DDB2	10	7.4124e-01	1.000000
TTBK1	10	7.4148e-01	1.000000
KALRN	10	7.4152e-01	1.000000
FIGN	10	7.4156e-01	1.000000
FBXO7	10	7.4164e-01	1.000000
WDR96	10	7.4189e-01	1.000000
C15orf48	10	7.4193e-01	1.000000
GBX2	10	7.4201e-01	1.000000
HDAC3	10	7.4209e-01	1.000000
ZDHHC7	10	7.4217e-01	1.000000
HIVEP2	10	7.4241e-01	1.000000
USP18	10	7.4253e-01	1.000000
CRADD	10	7.4257e-01	1.000000
