group_id	#_items_in_group	lo_value	FDR
FAM86A	10	4.3486e-01	1.000000
VAX2	10	4.3486e-01	1.000000
RUFY2	10	4.3486e-01	1.000000
C1orf159	10	4.3486e-01	1.000000
DBX2	10	4.3486e-01	1.000000
RILPL1	10	4.3486e-01	1.000000
UBE3C	10	4.3486e-01	1.000000
KIAA1257	10	4.3486e-01	1.000000
C11orf54	10	4.3486e-01	1.000000
C11orf58	10	4.3486e-01	1.000000
BTD	10	4.3486e-01	1.000000
PIP5K1C	10	4.3486e-01	1.000000
MYH10	10	4.3486e-01	1.000000
IER3	10	4.3486e-01	1.000000
RGS10	10	4.3486e-01	1.000000
PABPN1	10	4.3486e-01	1.000000
NOP2	10	4.3486e-01	1.000000
DDX3Y	10	4.3486e-01	1.000000
CITED1	10	4.3486e-01	1.000000
SMC6	10	4.3486e-01	1.000000
PTGES2	10	4.3486e-01	1.000000
LRIF1	10	4.3486e-01	1.000000
RAD50	10	4.3486e-01	1.000000
DCLRE1C	10	4.3486e-01	1.000000
ZFP14	10	4.3486e-01	1.000000
CCDC150	10	4.3486e-01	1.000000
ZNF507	10	4.3486e-01	1.000000
SYNE4	10	4.3486e-01	1.000000
AHCY	10	4.3486e-01	1.000000
ZNF274	10	4.3486e-01	1.000000
C6orf120	10	4.3486e-01	1.000000
EFCAB4B	10	4.3486e-01	1.000000
MAPT	10	4.3486e-01	1.000000
CHTF8	10	4.3486e-01	1.000000
NOL9	10	4.3486e-01	1.000000
APOBEC3B	10	4.3486e-01	1.000000
OAS1	10	4.3486e-01	1.000000
DMD	10	4.3486e-01	1.000000
YARS	10	4.3486e-01	1.000000
PLCH1	10	4.3486e-01	1.000000
C20orf112	10	4.3486e-01	1.000000
GCC2	10	4.3486e-01	1.000000
DUSP8	10	4.3486e-01	1.000000
UHMK1	10	4.3486e-01	1.000000
C8orf76	10	4.3486e-01	1.000000
CENPP	10	4.3486e-01	1.000000
SLTM	10	4.3486e-01	1.000000
FAM181B	10	4.3486e-01	1.000000
RGS13	10	4.3486e-01	1.000000
USP22	10	4.4515e-01	1.000000
NR5A1	10	4.4515e-01	1.000000
USP18	10	4.4515e-01	1.000000
PPP1R7	10	4.4515e-01	1.000000
S100A12	10	4.4515e-01	1.000000
IL15RA	10	4.4515e-01	1.000000
RPA2	10	4.4515e-01	1.000000
WDR19	10	4.4515e-01	1.000000
PTPN22	10	4.4515e-01	1.000000
ROGDI	10	4.4515e-01	1.000000
MEIS3	10	4.4515e-01	1.000000
ACVR2B	10	4.4515e-01	1.000000
ROR1	10	4.4515e-01	1.000000
SERGEF	10	4.4515e-01	1.000000
DDX28	10	4.4515e-01	1.000000
FKBP6	10	4.4515e-01	1.000000
ATRAID	10	4.4515e-01	1.000000
DDX25	10	4.4515e-01	1.000000
HIST1H1D	10	4.4515e-01	1.000000
PAPD5	10	4.4515e-01	1.000000
FABP6	10	4.4515e-01	1.000000
PTH1R	10	4.4515e-01	1.000000
LMNB2	10	4.4515e-01	1.000000
MYOZ1	10	4.4515e-01	1.000000
PRDM12	10	4.4515e-01	1.000000
ZNF645	10	4.4515e-01	1.000000
MLL3	10	4.4515e-01	1.000000
C7orf61	10	4.4515e-01	1.000000
ELK1	10	4.4515e-01	1.000000
C19orf71	10	4.4515e-01	1.000000
C8orf58	10	4.4515e-01	1.000000
RABGAP1L	10	4.4515e-01	1.000000
UNC45A	10	4.4607e-01	1.000000
MYCBP2	10	4.4607e-01	1.000000
KDM5D	10	4.4607e-01	1.000000
NCAPD3	10	4.4607e-01	1.000000
FAM154A	10	4.4607e-01	1.000000
CIDEA	10	4.4607e-01	1.000000
EPHA8	10	4.4607e-01	1.000000
RELA	10	4.4607e-01	1.000000
ZNF780B	10	4.4607e-01	1.000000
ALKBH5	10	4.4607e-01	1.000000
SNX20	10	4.4607e-01	1.000000
ZNF250	10	4.4607e-01	1.000000
NARG2	10	4.4607e-01	1.000000
CEP350	10	4.4607e-01	1.000000
FAM199X	10	4.4607e-01	1.000000
DDR2	10	4.4607e-01	1.000000
SKIDA1	10	4.4607e-01	1.000000
ONECUT2	10	4.4607e-01	1.000000
C19orf57	10	4.4607e-01	1.000000
TMEM182	10	4.4607e-01	1.000000
FBXO31	10	4.4607e-01	1.000000
TAX1BP3	10	4.4607e-01	1.000000
WASL	10	4.4607e-01	1.000000
ZMYM5	10	4.4607e-01	1.000000
RRP12	10	4.4607e-01	1.000000
FAM71E2	10	4.4607e-01	1.000000
FAM91A1	10	4.4607e-01	1.000000
FAM89B	10	4.4607e-01	1.000000
DMAP1	10	4.4607e-01	1.000000
FLI1	10	4.4607e-01	1.000000
MAPK6	10	4.4607e-01	1.000000
FOXN2	10	4.4607e-01	1.000000
MAP3K6	10	4.4607e-01	1.000000
CCND1	10	4.4607e-01	1.000000
IPO13	10	4.4607e-01	1.000000
TMEM231	10	4.4607e-01	1.000000
EML4	10	4.4607e-01	1.000000
PALB2	10	4.4607e-01	1.000000
PRKAA1	10	4.4607e-01	1.000000
PDK4	10	4.4607e-01	1.000000
C18orf21	10	4.4607e-01	1.000000
DOCK7	10	4.4607e-01	1.000000
KLHDC2	10	4.4607e-01	1.000000
PLCB1	10	4.4607e-01	1.000000
ISG20	10	4.4607e-01	1.000000
ZMAT5	10	4.4607e-01	1.000000
STK17A	10	4.4607e-01	1.000000
SPEG	10	4.4607e-01	1.000000
C1orf43	10	4.4607e-01	1.000000
ERN1	10	4.4607e-01	1.000000
FAM229B	10	4.4607e-01	1.000000
USP1	10	4.4607e-01	1.000000
CCDC61	10	4.4607e-01	1.000000
USP33	10	4.4607e-01	1.000000
IST1	10	4.4607e-01	1.000000
ZC3H18	10	4.4607e-01	1.000000
ZNF468	10	4.4607e-01	1.000000
SMPX	10	4.4607e-01	1.000000
C16orf87	10	4.5098e-01	1.000000
SNUPN	10	4.5098e-01	1.000000
PAWR	10	4.5098e-01	1.000000
ITGB1	10	4.5098e-01	1.000000
MLLT3	10	4.5098e-01	1.000000
ZNF721	10	4.5098e-01	1.000000
TMEM88	10	4.5098e-01	1.000000
TARBP2	10	4.5098e-01	1.000000
MUTYH	10	4.5098e-01	1.000000
CCDC43	10	4.5098e-01	1.000000
ENC1	10	4.5098e-01	1.000000
C10orf114	10	4.5098e-01	1.000000
PIP4K2C	10	4.5098e-01	1.000000
PBK	10	4.5098e-01	1.000000
HOXB4	10	4.5098e-01	1.000000
MAPK14	10	4.5098e-01	1.000000
C3orf30	10	4.5098e-01	1.000000
PRKAR1A	10	4.5098e-01	1.000000
FYTTD1	10	4.5098e-01	1.000000
FAM104A	10	4.5098e-01	1.000000
ADRA1B	10	4.5098e-01	1.000000
DAZL	10	4.5098e-01	1.000000
C2orf42	10	4.5098e-01	1.000000
ZAK	10	4.5098e-01	1.000000
ZMYND12	10	4.5098e-01	1.000000
PTPRH	10	4.5098e-01	1.000000
UBE4B	10	4.5098e-01	1.000000
ADIRF	10	4.5098e-01	1.000000
DMTF1	10	4.5098e-01	1.000000
NAP1L1	10	4.5098e-01	1.000000
HOXA3	10	4.5098e-01	1.000000
CDK5R2	10	4.5098e-01	1.000000
SOX7	10	4.5098e-01	1.000000
PFN1	10	4.5098e-01	1.000000
MLL4	10	4.5098e-01	1.000000
HERC5	10	4.6367e-01	1.000000
TTK	10	4.6367e-01	1.000000
ELF3	10	4.6367e-01	1.000000
TMEM99	10	4.6367e-01	1.000000
AURKB	10	4.6367e-01	1.000000
CABLES2	10	4.6367e-01	1.000000
SPECC1L	10	4.6367e-01	1.000000
FAM179B	10	4.6367e-01	1.000000
PML	10	4.6367e-01	1.000000
ZDHHC6	10	4.6367e-01	1.000000
SMARCA4	10	4.6367e-01	1.000000
PKD2	10	4.6367e-01	1.000000
CUL4A	10	4.6367e-01	1.000000
FAM90A1	10	4.6367e-01	1.000000
KIAA1549L	10	4.6367e-01	1.000000
SESN2	10	4.6367e-01	1.000000
GRAP2	10	4.6367e-01	1.000000
OBFC1	10	4.6367e-01	1.000000
ZNF438	10	4.6367e-01	1.000000
DUSP18	10	4.6367e-01	1.000000
FOXJ1	10	4.6367e-01	1.000000
ZNF428	10	4.6367e-01	1.000000
TMEM235	10	4.6367e-01	1.000000
PEX1	10	4.6367e-01	1.000000
MYOG	10	4.6367e-01	1.000000
E2F6	10	4.6367e-01	1.000000
GLIS1	10	4.6367e-01	1.000000
WAC	10	4.6367e-01	1.000000
GATA2	10	4.6367e-01	1.000000
CENPF	10	4.6367e-01	1.000000
CCNB1	10	4.6367e-01	1.000000
TFE3	10	4.6367e-01	1.000000
MLX	10	4.6367e-01	1.000000
NUP153	10	4.6367e-01	1.000000
KCNH2	10	4.6367e-01	1.000000
WDR6	10	4.6367e-01	1.000000
TOP1	10	4.6556e-01	1.000000
C2orf54	10	4.6556e-01	1.000000
ZBTB37	10	4.6556e-01	1.000000
CDCA5	10	4.6556e-01	1.000000
PABPC4	10	4.6556e-01	1.000000
ZNF165	10	4.6556e-01	1.000000
TSFM	10	4.6556e-01	1.000000
EHMT2	10	4.6556e-01	1.000000
MYH6	10	4.6556e-01	1.000000
ASZ1	10	4.6556e-01	1.000000
THAP2	10	4.6556e-01	1.000000
GTF3C6	10	4.6556e-01	1.000000
ZNF516	10	4.6556e-01	1.000000
C16orf92	10	4.6556e-01	1.000000
RBPMS	10	4.6556e-01	1.000000
ZNF445	10	4.6556e-01	1.000000
TDP2	10	4.6556e-01	1.000000
CCDC88A	10	4.6556e-01	1.000000
TMEM247	10	4.6556e-01	1.000000
C5orf52	10	4.6556e-01	1.000000
CRYM	10	4.6556e-01	1.000000
DGKZ	10	4.6556e-01	1.000000
ZDHHC12	10	4.6556e-01	1.000000
FAM155A	10	4.6556e-01	1.000000
NUP160	10	4.6556e-01	1.000000
RGS12	10	4.6556e-01	1.000000
OIT3	10	4.6556e-01	1.000000
MAP3K12	10	4.6556e-01	1.000000
JARID2	10	4.6556e-01	1.000000
RBM23	10	4.6556e-01	1.000000
TREX2	10	4.6556e-01	1.000000
KIAA1549	10	4.6556e-01	1.000000
AFMID	10	4.6556e-01	1.000000
ZFPL1	10	4.6556e-01	1.000000
SOX11	10	4.6556e-01	1.000000
MED29	10	4.6556e-01	1.000000
ULK1	10	4.6556e-01	1.000000
SUV420H2	10	4.6556e-01	1.000000
OVOL2	10	4.6556e-01	1.000000
NOX5	10	4.6556e-01	1.000000
IPO8	10	4.6556e-01	1.000000
ZFAND2B	10	4.6556e-01	1.000000
TBX10	10	4.6556e-01	1.000000
S100A5	10	4.6556e-01	1.000000
ORC5	10	4.6556e-01	1.000000
CUEDC2	10	4.6556e-01	1.000000
DIP2C	10	4.7344e-01	1.000000
FAM118A	10	4.7344e-01	1.000000
C17orf107	10	4.7344e-01	1.000000
CMIP	10	4.7344e-01	1.000000
MKL2	10	4.7344e-01	1.000000
ZBTB43	10	4.7344e-01	1.000000
EMG1	10	4.7344e-01	1.000000
PYDC1	10	4.7344e-01	1.000000
RAB11FIP4	10	4.7344e-01	1.000000
CDC23	10	4.7344e-01	1.000000
ZBTB41	10	4.7344e-01	1.000000
FAM71C	10	4.7344e-01	1.000000
WNK3	10	4.7344e-01	1.000000
DLX1	10	4.7344e-01	1.000000
ZC3H12B	10	4.7344e-01	1.000000
MSN	10	4.7344e-01	1.000000
C8orf47	10	4.7344e-01	1.000000
RTF1	10	4.7344e-01	1.000000
SOX15	10	4.7344e-01	1.000000
RPS19BP1	10	4.7344e-01	1.000000
C9orf41	10	4.7344e-01	1.000000
SMARCD1	10	4.7344e-01	1.000000
NCOR1	10	4.7344e-01	1.000000
CCDC37	10	4.7344e-01	1.000000
URB1	10	4.7344e-01	1.000000
SEPT11	10	4.7344e-01	1.000000
PQBP1	10	4.7344e-01	1.000000
KLF15	10	4.7344e-01	1.000000
KIFAP3	10	4.7344e-01	1.000000
PLK3	10	4.7344e-01	1.000000
BHLHE41	10	4.7344e-01	1.000000
UFSP2	10	4.7344e-01	1.000000
CCDC147	10	4.7344e-01	1.000000
KDM4D	10	4.7344e-01	1.000000
ELF4	10	4.7344e-01	1.000000
KDM4A	10	4.7344e-01	1.000000
CCDC33	10	4.7344e-01	1.000000
KIAA1161	10	4.7344e-01	1.000000
ZNF460	10	4.7344e-01	1.000000
HAND1	10	4.7344e-01	1.000000
ERCC6L	10	4.7344e-01	1.000000
ZKSCAN3	10	4.7344e-01	1.000000
SCAF4	10	4.7344e-01	1.000000
C19orf54	10	4.7344e-01	1.000000
SCML4	10	4.7344e-01	1.000000
ZNF860	10	4.7344e-01	1.000000
LUC7L	10	4.7344e-01	1.000000
ZNF394	10	4.7344e-01	1.000000
WDR17	10	4.7344e-01	1.000000
MAFK	10	4.7344e-01	1.000000
PRDM16	10	4.7344e-01	1.000000
GINS1	10	4.7344e-01	1.000000
TUT1	10	4.7344e-01	1.000000
SDCCAG8	10	4.7344e-01	1.000000
TGFB3	10	4.7344e-01	1.000000
IRF5	10	4.7344e-01	1.000000
GHR	10	4.7344e-01	1.000000
GFI1B	10	4.7344e-01	1.000000
RPS6	37	4.7544e-01	1.000000
ZSWIM3	10	4.8168e-01	1.000000
C9orf24	10	4.8168e-01	1.000000
NMD3	10	4.8168e-01	1.000000
SUPT20H	10	4.8168e-01	1.000000
RSPH4A	10	4.8168e-01	1.000000
SDHAF2	10	4.8168e-01	1.000000
ZKSCAN2	10	4.8168e-01	1.000000
HOXA9	10	4.8168e-01	1.000000
C11orf24	10	4.8168e-01	1.000000
EIF4G3	10	4.8168e-01	1.000000
C17orf103	10	4.8168e-01	1.000000
FOXA3	10	4.8168e-01	1.000000
HEXDC	10	4.8168e-01	1.000000
MED14	10	4.8168e-01	1.000000
PAN2	10	4.8168e-01	1.000000
SRSF5	10	4.8168e-01	1.000000
TWISTNB	10	4.8168e-01	1.000000
ZNF726	10	4.8168e-01	1.000000
C22orf31	10	4.8168e-01	1.000000
JAZF1	10	4.8168e-01	1.000000
M1AP	10	4.8168e-01	1.000000
PRKACG	10	4.8168e-01	1.000000
C20orf194	10	4.8168e-01	1.000000
YY2	10	4.8168e-01	1.000000
ELP3	10	4.8168e-01	1.000000
RPS4X	42	4.8879e-01	1.000000
SEBOX	10	4.9913e-01	1.000000
C1orf228	10	4.9913e-01	1.000000
C1orf186	10	4.9913e-01	1.000000
C5orf22	10	4.9913e-01	1.000000
GATAD1	10	4.9913e-01	1.000000
ZNF444	10	4.9913e-01	1.000000
TBL1XR1	10	4.9913e-01	1.000000
CCDC7	10	4.9913e-01	1.000000
LEF1	10	4.9913e-01	1.000000
ZNF254	10	4.9913e-01	1.000000
ZBTB14	10	4.9913e-01	1.000000
EGR2	10	4.9913e-01	1.000000
KDM3B	10	4.9913e-01	1.000000
SPAG8	10	4.9913e-01	1.000000
ZFAT	10	4.9913e-01	1.000000
C22orf28	10	4.9913e-01	1.000000
C3orf72	10	4.9913e-01	1.000000
ZNF33A	10	4.9913e-01	1.000000
SPC24	10	4.9913e-01	1.000000
MKNK1	10	4.9913e-01	1.000000
TMEM170A	10	4.9913e-01	1.000000
CASZ1	10	4.9913e-01	1.000000
ZCCHC4	10	4.9913e-01	1.000000
FOLH1	10	4.9913e-01	1.000000
XPOT	10	4.9913e-01	1.000000
TSEN34	10	4.9913e-01	1.000000
CD3EAP	10	4.9913e-01	1.000000
DQX1	10	4.9913e-01	1.000000
TXK	10	4.9913e-01	1.000000
TMEM208	10	4.9913e-01	1.000000
FGF4	10	4.9951e-01	1.000000
AMHR2	10	4.9951e-01	1.000000
TIPARP	10	4.9951e-01	1.000000
SLC25A22	10	4.9951e-01	1.000000
FEZF2	10	4.9951e-01	1.000000
CCNL2	10	4.9951e-01	1.000000
APP	10	4.9951e-01	1.000000
HELZ2	10	4.9951e-01	1.000000
SNCAIP	10	4.9951e-01	1.000000
GOLGA3	10	4.9951e-01	1.000000
TP53INP1	10	4.9951e-01	1.000000
CALCOCO1	10	4.9951e-01	1.000000
CCDC69	10	4.9951e-01	1.000000
SNRPA	10	4.9951e-01	1.000000
ZNF567	10	4.9951e-01	1.000000
TMEM201	10	4.9951e-01	1.000000
ELF5	10	4.9951e-01	1.000000
SRSF11	10	4.9951e-01	1.000000
IQSEC2	10	4.9951e-01	1.000000
AKT3	10	4.9951e-01	1.000000
DPRX	10	4.9951e-01	1.000000
C5orf48	10	4.9951e-01	1.000000
NQO2	10	4.9951e-01	1.000000
C4orf36	10	4.9951e-01	1.000000
ZSCAN26	10	4.9951e-01	1.000000
PDK2	10	4.9951e-01	1.000000
NAP1L3	10	4.9951e-01	1.000000
DLX4	10	4.9951e-01	1.000000
NCF2	10	4.9951e-01	1.000000
C15orf61	10	4.9951e-01	1.000000
IGFALS	10	4.9951e-01	1.000000
INSM1	10	4.9951e-01	1.000000
BOLL	10	4.9951e-01	1.000000
DPH3	10	4.9951e-01	1.000000
IMP3	10	4.9951e-01	1.000000
PHACTR3	10	4.9951e-01	1.000000
BRDT	10	4.9951e-01	1.000000
L3MBTL3	10	4.9951e-01	1.000000
AHRR	10	4.9951e-01	1.000000
LGALS3	10	4.9951e-01	1.000000
C1orf227	10	4.9951e-01	1.000000
KLF5	10	4.9951e-01	1.000000
ZDBF2	10	4.9951e-01	1.000000
NOP14	10	4.9951e-01	1.000000
KLF7	10	4.9951e-01	1.000000
JTB	10	4.9951e-01	1.000000
PPIL4	10	4.9951e-01	1.000000
PHAX	10	4.9951e-01	1.000000
ZNF730	10	4.9951e-01	1.000000
ZNF425	10	4.9951e-01	1.000000
TACC3	10	4.9951e-01	1.000000
PHTF1	10	4.9951e-01	1.000000
PHKG1	10	4.9951e-01	1.000000
CTDSPL	10	4.9951e-01	1.000000
WRNIP1	10	4.9951e-01	1.000000
PSMB10	10	4.9951e-01	1.000000
DND1	10	4.9951e-01	1.000000
ZSCAN16	10	4.9951e-01	1.000000
RPS4Y1	38	5.1282e-01	1.000000
NAP1L2	10	5.1695e-01	1.000000
CLASP1	10	5.1695e-01	1.000000
ZBED6	10	5.1695e-01	1.000000
MTAP	10	5.1695e-01	1.000000
HIPK3	10	5.1695e-01	1.000000
PUS1	10	5.1695e-01	1.000000
INTS5	10	5.1695e-01	1.000000
CENPH	10	5.1695e-01	1.000000
TNIK	10	5.1695e-01	1.000000
C14orf1	10	5.1695e-01	1.000000
BATF3	10	5.1695e-01	1.000000
CCDC88B	10	5.1695e-01	1.000000
ZNF197	10	5.1695e-01	1.000000
NFIX	10	5.1695e-01	1.000000
PAK6	10	5.1695e-01	1.000000
FAM13C	10	5.1695e-01	1.000000
NXF3	10	5.1695e-01	1.000000
KIAA1755	10	5.1695e-01	1.000000
CXorf66	10	5.1695e-01	1.000000
NR1I3	10	5.1695e-01	1.000000
JMJD1C	10	5.1695e-01	1.000000
PRDM15	10	5.1695e-01	1.000000
RNPC3	10	5.1695e-01	1.000000
ZNF441	10	5.1695e-01	1.000000
NASP	10	5.1695e-01	1.000000
FHL1	10	5.1695e-01	1.000000
BLOC1S2	10	5.1695e-01	1.000000
ZMAT3	10	5.1695e-01	1.000000
TACC1	10	5.1695e-01	1.000000
SPAST	10	5.1695e-01	1.000000
DDX39A	10	5.1695e-01	1.000000
ZNF267	10	5.1695e-01	1.000000
TAL1	10	5.1695e-01	1.000000
ETV7	10	5.2568e-01	1.000000
TMEM101	10	5.2568e-01	1.000000
RBBP6	10	5.2568e-01	1.000000
SUMO3	10	5.2568e-01	1.000000
LPIN1	10	5.2568e-01	1.000000
FAM228B	10	5.2568e-01	1.000000
FAM35A	10	5.2568e-01	1.000000
NUCKS1	10	5.2568e-01	1.000000
REXO2	10	5.2568e-01	1.000000
FAM210A	10	5.2568e-01	1.000000
KIAA0922	10	5.2568e-01	1.000000
CSRNP3	10	5.2568e-01	1.000000
ZNF544	10	5.2568e-01	1.000000
USP25	10	5.2568e-01	1.000000
SCAF11	10	5.2568e-01	1.000000
PLK1S1	10	5.2568e-01	1.000000
SHPRH	10	5.2568e-01	1.000000
ZNF549	10	5.2568e-01	1.000000
KIAA0100	10	5.2568e-01	1.000000
RBM4B	10	5.2568e-01	1.000000
STX16	10	5.2568e-01	1.000000
EPHB6	10	5.2568e-01	1.000000
HOXA2	10	5.2568e-01	1.000000
TMF1	10	5.2568e-01	1.000000
ARID4B	10	5.2568e-01	1.000000
MYOD1	10	5.2568e-01	1.000000
TRIM68	10	5.2568e-01	1.000000
SFR1	10	5.2568e-01	1.000000
HORMAD2	10	5.2568e-01	1.000000
HSPA9	10	5.2568e-01	1.000000
FIGN	10	5.2568e-01	1.000000
INTS9	10	5.2568e-01	1.000000
WDR62	10	5.2568e-01	1.000000
ZBTB3	10	5.2568e-01	1.000000
ARFGAP1	10	5.2568e-01	1.000000
MSH4	10	5.2568e-01	1.000000
EYA3	10	5.2568e-01	1.000000
SETDB1	10	5.2568e-01	1.000000
CREB3L3	10	5.2568e-01	1.000000
RAB35	10	5.2568e-01	1.000000
CASC5	10	5.2568e-01	1.000000
C6orf165	10	5.2568e-01	1.000000
TRIM11	10	5.2568e-01	1.000000
CEP76	10	5.2568e-01	1.000000
SIX1	10	5.2568e-01	1.000000
ALX4	10	5.2568e-01	1.000000
IMPA1	10	5.2568e-01	1.000000
TPRX1	10	5.2568e-01	1.000000
FOXG1	10	5.2568e-01	1.000000
SON	10	5.2568e-01	1.000000
TTYH1	10	5.2568e-01	1.000000
AKAP11	10	5.2568e-01	1.000000
PDCD7	10	5.2568e-01	1.000000
CCDC84	10	5.2568e-01	1.000000
SEPT12	10	5.2568e-01	1.000000
SLFN5	10	5.2568e-01	1.000000
MSRA	10	5.2568e-01	1.000000
AVPI1	10	5.2568e-01	1.000000
TMEM184B	10	5.2568e-01	1.000000
ZNF304	10	5.2568e-01	1.000000
NAE1	10	5.2568e-01	1.000000
RPS13	28	5.3423e-01	1.000000
GMEB2	10	5.3476e-01	1.000000
XPO5	10	5.3476e-01	1.000000
ANKK1	10	5.3476e-01	1.000000
PTGIS	10	5.3476e-01	1.000000
AHNAK2	10	5.3476e-01	1.000000
C11orf74	10	5.3476e-01	1.000000
OAS2	10	5.3476e-01	1.000000
C7orf62	10	5.3476e-01	1.000000
KIAA1377	10	5.3476e-01	1.000000
UIMC1	10	5.3476e-01	1.000000
ZNF550	10	5.3476e-01	1.000000
KLHL41	10	5.3476e-01	1.000000
ZNF680	10	5.3476e-01	1.000000
FIP1L1	10	5.3476e-01	1.000000
FAM213B	10	5.3476e-01	1.000000
ARL4D	10	5.3476e-01	1.000000
CDKN2B	10	5.3476e-01	1.000000
FOXI2	10	5.3476e-01	1.000000
SIN3B	10	5.3476e-01	1.000000
MYT1	10	5.3476e-01	1.000000
ZDHHC1	10	5.3476e-01	1.000000
TWIST1	10	5.3476e-01	1.000000
PGAM2	10	5.3476e-01	1.000000
WDR36	10	5.3476e-01	1.000000
NABP1	10	5.3476e-01	1.000000
DNM2	10	5.3476e-01	1.000000
ZNF467	10	5.3476e-01	1.000000
SRPK3	10	5.3476e-01	1.000000
FMN1	10	5.3476e-01	1.000000
MAP4K5	10	5.3476e-01	1.000000
PHLPP1	10	5.3476e-01	1.000000
DYM	10	5.3476e-01	1.000000
ZBTB46	10	5.3476e-01	1.000000
TIGD6	10	5.3476e-01	1.000000
FGF22	10	5.5057e-01	1.000000
KLF4	10	5.5057e-01	1.000000
SMARCAD1	10	5.5057e-01	1.000000
TMEM31	10	5.5057e-01	1.000000
RPS6KA3	10	5.5057e-01	1.000000
CCNJ	10	5.5057e-01	1.000000
C1QBP	10	5.5057e-01	1.000000
ZNF502	10	5.5057e-01	1.000000
KIF25	10	5.5057e-01	1.000000
FAM83F	10	5.5057e-01	1.000000
PHF3	10	5.5057e-01	1.000000
MMS19	10	5.5057e-01	1.000000
ATP2A3	10	5.5057e-01	1.000000
SAFB	10	5.5057e-01	1.000000
NPEPPS	10	5.5057e-01	1.000000
PCM1	10	5.5057e-01	1.000000
C14orf159	10	5.5057e-01	1.000000
FAM63B	10	5.5057e-01	1.000000
ASB9	10	5.5057e-01	1.000000
TMEM252	10	5.5057e-01	1.000000
SMARCA2	10	5.5057e-01	1.000000
CDKN3	10	5.5057e-01	1.000000
RNF169	10	5.5057e-01	1.000000
ETHE1	10	5.5057e-01	1.000000
CTDNEP1	10	5.5057e-01	1.000000
SAMSN1	10	5.5057e-01	1.000000
ZNF33B	10	5.5057e-01	1.000000
HIST1H2AA	10	5.5057e-01	1.000000
FAM129C	10	5.5057e-01	1.000000
NFU1	10	5.5057e-01	1.000000
ZDHHC2	10	5.5057e-01	1.000000
CAMTA2	10	5.5057e-01	1.000000
CYP26B1	10	5.5057e-01	1.000000
PRMT7	10	5.5057e-01	1.000000
ZNF41	10	5.5057e-01	1.000000
GZMB	10	5.5057e-01	1.000000
PTGS2	10	5.5057e-01	1.000000
DCAF6	10	5.5057e-01	1.000000
RBBP9	10	5.5057e-01	1.000000
ARID3C	10	5.5057e-01	1.000000
KIF22	10	5.5057e-01	1.000000
KIF1A	10	5.5057e-01	1.000000
CHAMP1	10	5.5057e-01	1.000000
FAM206A	10	5.5057e-01	1.000000
POLDIP2	10	5.5057e-01	1.000000
C4orf29	10	5.5203e-01	1.000000
ZFYVE20	10	5.5203e-01	1.000000
SRSF4	10	5.5203e-01	1.000000
C3orf52	10	5.5203e-01	1.000000
MBTD1	10	5.5203e-01	1.000000
XPO7	10	5.5203e-01	1.000000
HIST1H1B	10	5.5203e-01	1.000000
RBL1	10	5.5203e-01	1.000000
NKX3-1	10	5.5203e-01	1.000000
DDX42	10	5.5203e-01	1.000000
MAP3K2	10	5.5203e-01	1.000000
CCDC146	10	5.5203e-01	1.000000
ZNF628	10	5.5203e-01	1.000000
ELMOD1	10	5.5203e-01	1.000000
NPAS3	10	5.5203e-01	1.000000
PPP1R9B	10	5.5203e-01	1.000000
GATA4	10	5.5203e-01	1.000000
TLX3	10	5.5203e-01	1.000000
UBE2T	10	5.5203e-01	1.000000
PPIL1	10	5.5203e-01	1.000000
INTS12	10	5.5203e-01	1.000000
ZC3H8	10	5.5203e-01	1.000000
BRAF	10	5.5203e-01	1.000000
MEX3D	10	5.5203e-01	1.000000
ARHGEF11	10	5.5203e-01	1.000000
CNBP	10	5.5203e-01	1.000000
CRADD	10	5.5203e-01	1.000000
C1orf173	10	5.5203e-01	1.000000
EPAS1	10	5.5203e-01	1.000000
CBX2	10	5.5203e-01	1.000000
FAM205A	10	5.5203e-01	1.000000
NTRK3	10	5.5203e-01	1.000000
C1orf53	10	5.5203e-01	1.000000
TUB	10	5.5203e-01	1.000000
UBXN4	10	5.5203e-01	1.000000
APITD1	10	5.5203e-01	1.000000
FAM180B	10	5.5203e-01	1.000000
SOX2	10	5.5203e-01	1.000000
RFXANK	10	5.5203e-01	1.000000
GLI2	10	5.5203e-01	1.000000
PRKACB	10	5.5203e-01	1.000000
DUXA	10	5.6897e-01	1.000000
NAF1	10	5.6897e-01	1.000000
NDE1	10	5.6897e-01	1.000000
CASP6	10	5.6897e-01	1.000000
SRRM2	10	5.6897e-01	1.000000
ARHGEF2	10	5.6897e-01	1.000000
MAFA	10	5.6897e-01	1.000000
WDR44	10	5.6897e-01	1.000000
EID3	10	5.6897e-01	1.000000
ZNF687	10	5.6897e-01	1.000000
MERTK	10	5.6897e-01	1.000000
DAP3	10	5.6897e-01	1.000000
DNAAF1	10	5.6897e-01	1.000000
LEMD2	10	5.6897e-01	1.000000
ZNF813	10	5.6897e-01	1.000000
KIAA1109	10	5.6897e-01	1.000000
C22orf15	10	5.6897e-01	1.000000
SPC25	10	5.6897e-01	1.000000
CCDC6	10	5.6897e-01	1.000000
POLR2A	10	5.6897e-01	1.000000
C2orf43	10	5.6897e-01	1.000000
CDR2	10	5.6897e-01	1.000000
CCDC15	10	5.6897e-01	1.000000
TMEM185A	10	5.6897e-01	1.000000
